/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:2978: UserWarning: torch.distributed._all_gather_base is a private function and will be deprecated. Please use torch.distributed.all_gather_into_tensor instead.
  warnings.warn(
(min, max) time across ranks (ms):
    load-checkpoint ................................: (63570.24, 63570.40)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (69732.80, 69825.87)
    train/valid/test-data-iterators-setup ..........: (7941.89, 11898.22)
/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:3387: UserWarning: torch.distributed._reduce_scatter_base is a private function and will be deprecated. Please use torch.distributed.reduce_scatter_tensor instead.
  warnings.warn(
 iteration    16501/   51900 | consumed samples:     16897024 | elapsed time per iteration (ms): 50478.9 | learning rate: 1.650E-04 | global batch size:  1024 | lm loss: 1.926390E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16512/   51900 | consumed samples:     16908288 | elapsed time per iteration (ms): 41094.5 | learning rate: 1.650E-04 | global batch size:  1024 | lm loss: 1.919225E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16513/   51900 | consumed samples:     16909312 | elapsed time per iteration (ms): 41101.5 | learning rate: 1.650E-04 | global batch size:  1024 | lm loss: 1.946852E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16514/   51900 | consumed samples:     16910336 | elapsed time per iteration (ms): 41129.4 | learning rate: 1.650E-04 | global batch size:  1024 | lm loss: 1.923021E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16515/   51900 | consumed samples:     16911360 | elapsed time per iteration (ms): 41161.6 | learning rate: 1.650E-04 | global batch size:  1024 | lm loss: 1.912216E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16516/   51900 | consumed samples:     16912384 | elapsed time per iteration (ms): 41109.7 | learning rate: 1.650E-04 | global batch size:  1024 | lm loss: 1.913451E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16517/   51900 | consumed samples:     16913408 | elapsed time per iteration (ms): 41125.9 | learning rate: 1.650E-04 | global batch size:  1024 | lm loss: 1.920338E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16518/   51900 | consumed samples:     16914432 | elapsed time per iteration (ms): 41116.4 | learning rate: 1.650E-04 | global batch size:  1024 | lm loss: 1.919479E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16519/   51900 | consumed samples:     16915456 | elapsed time per iteration (ms): 41123.6 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.925877E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16520/   51900 | consumed samples:     16916480 | elapsed time per iteration (ms): 41127.9 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.919235E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16521/   51900 | consumed samples:     16917504 | elapsed time per iteration (ms): 41107.8 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.936676E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16522/   51900 | consumed samples:     16918528 | elapsed time per iteration (ms): 41134.4 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.932578E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16523/   51900 | consumed samples:     16919552 | elapsed time per iteration (ms): 41117.4 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.903643E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16524/   51900 | consumed samples:     16920576 | elapsed time per iteration (ms): 41112.6 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.917540E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16525/   51900 | consumed samples:     16921600 | elapsed time per iteration (ms): 41126.9 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.917084E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16526/   51900 | consumed samples:     16922624 | elapsed time per iteration (ms): 41107.1 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.913414E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16527/   51900 | consumed samples:     16923648 | elapsed time per iteration (ms): 41146.2 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.914258E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16528/   51900 | consumed samples:     16924672 | elapsed time per iteration (ms): 41118.7 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.913438E+00 | loss scale: 1.0 | grad norm: 0.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16529/   51900 | consumed samples:     16925696 | elapsed time per iteration (ms): 41112.3 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.920015E+00 | loss scale: 1.0 | grad norm: 0.102 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16530/   51900 | consumed samples:     16926720 | elapsed time per iteration (ms): 41130.8 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.908329E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16531/   51900 | consumed samples:     16927744 | elapsed time per iteration (ms): 41107.0 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.919024E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16532/   51900 | consumed samples:     16928768 | elapsed time per iteration (ms): 41117.9 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.909935E+00 | loss scale: 1.0 | grad norm: 0.099 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16533/   51900 | consumed samples:     16929792 | elapsed time per iteration (ms): 41131.0 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.904299E+00 | loss scale: 1.0 | grad norm: 0.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16534/   51900 | consumed samples:     16930816 | elapsed time per iteration (ms): 41118.1 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.906351E+00 | loss scale: 1.0 | grad norm: 0.090 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16535/   51900 | consumed samples:     16931840 | elapsed time per iteration (ms): 41124.4 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.925576E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16536/   51900 | consumed samples:     16932864 | elapsed time per iteration (ms): 41110.3 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.900568E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16537/   51900 | consumed samples:     16933888 | elapsed time per iteration (ms): 41134.5 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.894970E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16538/   51900 | consumed samples:     16934912 | elapsed time per iteration (ms): 41102.9 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.920869E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16539/   51900 | consumed samples:     16935936 | elapsed time per iteration (ms): 41128.8 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.897246E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16540/   51900 | consumed samples:     16936960 | elapsed time per iteration (ms): 41115.5 | learning rate: 1.649E-04 | global batch size:  1024 | lm loss: 1.914858E+00 | loss scale: 1.0 | grad norm: 0.090 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16541/   51900 | consumed samples:     16937984 | elapsed time per iteration (ms): 41130.4 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.915498E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16542/   51900 | consumed samples:     16939008 | elapsed time per iteration (ms): 41135.3 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.916269E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16543/   51900 | consumed samples:     16940032 | elapsed time per iteration (ms): 41101.7 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.928432E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16544/   51900 | consumed samples:     16941056 | elapsed time per iteration (ms): 41129.4 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.897823E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16545/   51900 | consumed samples:     16942080 | elapsed time per iteration (ms): 41113.8 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.889615E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16546/   51900 | consumed samples:     16943104 | elapsed time per iteration (ms): 41122.0 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.910388E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16547/   51900 | consumed samples:     16944128 | elapsed time per iteration (ms): 41118.1 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.907425E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16548/   51900 | consumed samples:     16945152 | elapsed time per iteration (ms): 41117.9 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.914139E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16549/   51900 | consumed samples:     16946176 | elapsed time per iteration (ms): 41118.2 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.917462E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16550/   51900 | consumed samples:     16947200 | elapsed time per iteration (ms): 41097.1 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.906943E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16551/   51900 | consumed samples:     16948224 | elapsed time per iteration (ms): 41126.0 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.899048E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16552/   51900 | consumed samples:     16949248 | elapsed time per iteration (ms): 41126.2 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.907861E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16553/   51900 | consumed samples:     16950272 | elapsed time per iteration (ms): 41116.3 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.910834E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16554/   51900 | consumed samples:     16951296 | elapsed time per iteration (ms): 41105.2 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.925619E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16555/   51900 | consumed samples:     16952320 | elapsed time per iteration (ms): 41120.1 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.935819E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16556/   51900 | consumed samples:     16953344 | elapsed time per iteration (ms): 41118.1 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.925452E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16557/   51900 | consumed samples:     16954368 | elapsed time per iteration (ms): 41110.4 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.911056E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16558/   51900 | consumed samples:     16955392 | elapsed time per iteration (ms): 41127.5 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.931885E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16559/   51900 | consumed samples:     16956416 | elapsed time per iteration (ms): 41096.3 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.921853E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16560/   51900 | consumed samples:     16957440 | elapsed time per iteration (ms): 41123.6 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.923225E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16561/   51900 | consumed samples:     16958464 | elapsed time per iteration (ms): 41113.0 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.910747E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16562/   51900 | consumed samples:     16959488 | elapsed time per iteration (ms): 41156.9 | learning rate: 1.648E-04 | global batch size:  1024 | lm loss: 1.892539E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16563/   51900 | consumed samples:     16960512 | elapsed time per iteration (ms): 41125.3 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.926620E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16564/   51900 | consumed samples:     16961536 | elapsed time per iteration (ms): 41103.1 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.896058E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16565/   51900 | consumed samples:     16962560 | elapsed time per iteration (ms): 41119.9 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.921808E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16566/   51900 | consumed samples:     16963584 | elapsed time per iteration (ms): 41112.0 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.922076E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16567/   51900 | consumed samples:     16964608 | elapsed time per iteration (ms): 41117.4 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.908099E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16568/   51900 | consumed samples:     16965632 | elapsed time per iteration (ms): 41109.1 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.913820E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16569/   51900 | consumed samples:     16966656 | elapsed time per iteration (ms): 41129.1 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.908193E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16570/   51900 | consumed samples:     16967680 | elapsed time per iteration (ms): 41115.6 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.906483E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16571/   51900 | consumed samples:     16968704 | elapsed time per iteration (ms): 41128.4 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.957475E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16572/   51900 | consumed samples:     16969728 | elapsed time per iteration (ms): 41122.6 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.916896E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16573/   51900 | consumed samples:     16970752 | elapsed time per iteration (ms): 41110.5 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.891749E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16574/   51900 | consumed samples:     16971776 | elapsed time per iteration (ms): 41106.6 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.929341E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16575/   51900 | consumed samples:     16972800 | elapsed time per iteration (ms): 41104.9 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.922247E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16576/   51900 | consumed samples:     16973824 | elapsed time per iteration (ms): 41114.8 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.913587E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16577/   51900 | consumed samples:     16974848 | elapsed time per iteration (ms): 41127.6 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.925459E+00 | loss scale: 1.0 | grad norm: 0.130 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16578/   51900 | consumed samples:     16975872 | elapsed time per iteration (ms): 41104.8 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.908146E+00 | loss scale: 1.0 | grad norm: 0.099 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16579/   51900 | consumed samples:     16976896 | elapsed time per iteration (ms): 41110.3 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.918541E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16580/   51900 | consumed samples:     16977920 | elapsed time per iteration (ms): 41110.5 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.920081E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16581/   51900 | consumed samples:     16978944 | elapsed time per iteration (ms): 41120.6 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.901965E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16582/   51900 | consumed samples:     16979968 | elapsed time per iteration (ms): 41113.4 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.911160E+00 | loss scale: 1.0 | grad norm: 0.102 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16583/   51900 | consumed samples:     16980992 | elapsed time per iteration (ms): 41124.1 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.911912E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16584/   51900 | consumed samples:     16982016 | elapsed time per iteration (ms): 41121.1 | learning rate: 1.647E-04 | global batch size:  1024 | lm loss: 1.922969E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16585/   51900 | consumed samples:     16983040 | elapsed time per iteration (ms): 41124.4 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.907808E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16586/   51900 | consumed samples:     16984064 | elapsed time per iteration (ms): 41111.9 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.903883E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16587/   51900 | consumed samples:     16985088 | elapsed time per iteration (ms): 41155.8 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.915899E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16588/   51900 | consumed samples:     16986112 | elapsed time per iteration (ms): 41119.6 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.905568E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16589/   51900 | consumed samples:     16987136 | elapsed time per iteration (ms): 41098.1 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.918762E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16590/   51900 | consumed samples:     16988160 | elapsed time per iteration (ms): 41117.6 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.912011E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16591/   51900 | consumed samples:     16989184 | elapsed time per iteration (ms): 41112.2 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.896106E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16592/   51900 | consumed samples:     16990208 | elapsed time per iteration (ms): 41102.3 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.907012E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16593/   51900 | consumed samples:     16991232 | elapsed time per iteration (ms): 41107.1 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.893135E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16594/   51900 | consumed samples:     16992256 | elapsed time per iteration (ms): 41121.1 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.920449E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16595/   51900 | consumed samples:     16993280 | elapsed time per iteration (ms): 41114.1 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.917495E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16596/   51900 | consumed samples:     16994304 | elapsed time per iteration (ms): 41124.0 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.891158E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16597/   51900 | consumed samples:     16995328 | elapsed time per iteration (ms): 41117.4 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.937145E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    16598/   51900 | consumed samples:     16996352 | elapsed time per iteration (ms): 41141.2 | learning rate: 1.646E-04 | global batch size:  1024 | lm loss: 1.919573E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
